Country Name,Regional Indicator,Year,Life Ladder,Log GDP Per Capita,Social Support,Healthy Life Expectancy At Birth,Freedom To Make Life Choices,Generosity,Perceptions Of Corruption,Positive Affect,Negative Affect,Confidence In National Government
Rwanda,Sub-Saharan Africa,1911,3.10837388,7.567848682,0.516550004,59.54999924,0.908114851,0.051283699,0.213757217,0.724039674,0.358309627,0.981398344
Saudi Arabia,Middle East and North Africa,1911,6.294282436,10.73194122,0.840086281,63.59999847,0.814142168,-0.133074358,,0.702724814,0.305841893,
Senegal,Sub-Saharan Africa,1911,4.683024883,8.089234352,0.743759334,58.79999924,0.686937034,-0.046760537,0.825241864,0.75147438,0.290836066,0.61072278
Serbia,Central and Eastern Europe,1911,5.122031212,9.718001366,0.883770406,66.65000153,0.684846342,-0.08121831,0.851457834,0.484643012,0.326407075,0.511197984
Sierra Leone,Sub-Saharan Africa,1911,4.089562416,7.373677731,0.652287126,51.29999924,0.710613549,0.079910822,0.848398328,0.606894493,0.495040029,0.73751694
Singapore,Southeast Asia,1911,6.378437996,11.46489334,0.897349894,73.40000153,0.926127851,0.13043122,0.161790684,0.749874413,0.179324552,0.92699796
Slovakia,Central and Eastern Europe,1911,6.365509033,10.31100178,0.913386643,68.05000305,0.714224696,-0.056424432,0.920422673,0.709385633,0.21272248,0.34168008
Slovenia,Central and Eastern Europe,1911,6.166837692,10.50527477,0.928187847,70.34999847,0.920862675,-0.028787615,0.828794718,0.582310796,0.285601437,0.239779726
South Africa,Sub-Saharan Africa,1911,4.513655186,9.54326725,0.870313287,55.15000153,0.787427902,-0.138549432,0.864781916,0.708703458,0.268175244,0.423274219
South Korea,East Asia,1911,5.873887062,10.6202879,0.806929946,72.55000305,0.538113713,0.010287372,0.850690424,0.545988142,0.234825626,0.358582199
South Sudan,Sub-Saharan Africa,1911,2.816622496,,0.556822658,53.34999847,0.456011087,,0.761269629,0.564999282,0.517363787,0.461550504
Spain,Western Europe,1911,6.230173111,10.58478832,0.903158188,71.84999847,0.755560756,-0.0361076,0.791268766,0.601178527,0.302387655,0.269585967
Sri Lanka,South Asia,1911,4.330945492,9.516662598,0.822770596,66.80000305,0.827077389,0.085094735,0.844210029,0.728681266,0.269727528,0.517589927
State of Palestine,Middle East and North Africa,1911,4.62813282,8.733620644,0.824345112,,0.631611288,-0.182862684,0.830646336,0.533918321,0.416072041,
Sweden,Western Europe,1911,7.286804676,10.85799789,0.914016783,71.65000153,0.934582114,0.166993141,0.239366919,0.756171644,0.175066829,0.559461951
Switzerland,Western Europe,1911,7.473593235,11.14336205,0.949661374,72.09999847,0.924996912,0.173113212,0.316183478,0.733584106,0.195871487,0.819706738
Taiwan Province of China,East Asia,1911,6.359450817,10.77406597,0.891119123,,0.75965476,-0.067864984,0.742780089,0.715303183,0.114123158,0.322822392
Tajikistan,Commonwealth of Independent States,1911,5.829234123,8.082228661,0.662693322,61.70000076,0.832002461,0.11894881,0.71833688,0.580617487,0.277725339,0.92979306
Tanzania,Sub-Saharan Africa,1911,3.347121239,7.80724287,0.705010295,57.59999847,0.800495505,0.11580196,0.653606057,0.662317872,0.255335689,0.913339019
Thailand,Southeast Asia,1911,5.938895226,9.741441727,0.877268732,68.15000153,0.922896802,0.210786507,0.883816779,0.775898397,0.231597617,0.605078816
Togo,Sub-Saharan Africa,1911,4.360805035,7.587156773,0.507805228,55.20000076,0.716694415,-0.062541232,0.725519598,0.614387572,0.425824255,0.48495236
Trinidad and Tobago,Latin America and Caribbean,1911,6.191859722,10.17404556,0.916029036,65.69999695,0.859140456,0.01170763,0.911336362,0.763025999,0.248098806,0.272540897
Tunisia,Middle East and North Africa,1911,4.124342918,9.29421711,0.717381597,66.80000305,0.477956653,-0.223429456,0.868826747,0.366641402,0.377196848,0.250827312
Turkiye,Middle East and North Africa,1911,5.607262135,10.22494888,0.876467824,68.05000305,0.644434214,-0.240131393,0.670910537,0.39316678,0.312846124,
Turkmenistan,Commonwealth of Independent States,1911,5.229148865,9.525407791,0.908454895,61.90000153,0.720399201,0.065373786,,0.487965137,0.349627674,
Uganda,Sub-Saharan Africa,1911,4.000516891,7.663124561,0.739956141,57.25,0.772344112,0.056213588,0.81577003,0.688604355,0.400025725,0.655109107
Ukraine,Commonwealth of Independent States,1911,4.311067104,9.380973816,0.858324885,64.05000305,0.598875523,-0.005324224,0.936764002,0.528048277,0.234763831,0.11093653
United Arab Emirates,Middle East and North Africa,1911,7.039419651,11.17300034,0.83552736,65.69999695,0.961910642,0.207089752,,0.737348914,0.207598448,
United Kingdom,Western Europe,1911,7.103273392,10.74445915,0.937495291,69.90000153,0.812733293,0.286357582,0.418611348,0.712404668,0.20957242,0.440120846
United States,North America and ANZ,1911,6.9917593,11.00067806,0.921002865,66.34999847,0.868496716,0.192887589,0.681191266,0.754558206,0.268269062,0.386535019
Uruguay,Latin America and Caribbean,1911,6.336009979,10.04789066,0.91380167,67.5,0.897851646,-0.10079544,0.626581967,0.742276073,0.280323356,0.413032115
Uzbekistan,Commonwealth of Independent States,1911,6.421447754,8.830646515,0.942131102,64.09999847,0.985177755,0.116439149,0.464641601,0.745110095,0.202737495,0.964690447
Venezuela,Latin America and Caribbean,1911,5.070750713,5.943209171,0.895879328,64.75,0.635505021,0.054433815,0.843969226,0.697486162,0.362984866,0.241123602
Vietnam,Southeast Asia,1911,5.175278664,9.110595703,,65.09999847,,,,,,
Yemen,Middle East and North Africa,1911,3.253560066,7.243477345,0.789555013,57.95000076,0.595190763,-0.124106795,,0.368106306,0.295063585,0.247786984
Zambia,Sub-Saharan Africa,1911,3.932777405,8.130200386,0.74375391,53.54999924,0.823168576,0.140128255,0.739540637,0.660319043,0.387188882,0.717004061
Zimbabwe,Sub-Saharan Africa,1911,3.63830018,7.754387379,0.754147053,52.15000153,0.752826095,-0.080725066,0.751208007,0.733641446,0.224051341,0.682646692
Afghanistan,South Asia,1912,2.694303274,7.630800724,0.507515848,53.57500076,0.373535544,-0.091105983,0.927605689,0.384561479,0.404904395,0.364666402
Albania,Central and Eastern Europe,1912,5.004402637,9.496984482,0.683591664,69.07499695,0.824212313,0.007197479,0.899129391,0.592044652,0.318996727,0.435337961
Algeria,Middle East and North Africa,1912,5.043086052,9.369553566,0.798651338,66.30000305,0.58338058,-0.150559127,0.758704126,0.533724844,0.292945564,
Argentina,Latin America and Caribbean,1912,5.792796612,10.03219891,0.899911582,67.05000305,0.845894694,-0.214172736,0.855255246,0.73206991,0.320502073,0.261352271
Armenia,Commonwealth of Independent States,1912,5.062448502,9.490350723,0.814449012,66.82499695,0.807643652,-0.168632939,0.676826358,0.535402834,0.454840273,0.670827627
Australia,North America and ANZ,1912,7.17699337,10.8006525,0.940137267,70.82499695,0.916028142,0.142901212,0.404647499,0.705982745,0.187456369,0.468836874
Austria,Western Europe,1912,7.396001816,10.91903114,0.911668122,70.77500153,0.904111981,0.049663041,0.52306056,0.694627702,0.226058796,0.488678724
Azerbaijan,Commonwealth of Independent States,1912,5.167995453,9.561672211,0.781229913,63.47499847,0.772449255,-0.234876037,0.561206281,0.527072668,0.191391662,0.834371924
Bangladesh,South Asia,1912,4.499217033,8.541788101,0.705556035,64.17500305,0.90147084,-0.055945847,0.701421201,0.432964891,0.361237794,0.831693113
Belarus,Commonwealth of Independent States,1912,5.233769894,9.850861549,0.904569268,65.77500153,0.643602371,-0.178330481,0.718455493,0.408883572,0.235728621,0.421278685
Belgium,Western Europe,1912,6.89217186,10.84180355,0.929815531,70.44999695,0.808386624,-0.128761545,0.630411804,0.681712568,0.250297338,0.44194454
Benin,Sub-Saharan Africa,1912,5.81982708,8.019667625,0.503544033,55.20000076,0.713264048,0.002967168,0.746510744,0.625308931,0.467871815,0.639219761
Bolivia,Latin America and Caribbean,1912,5.915734291,9.043848038,0.827159464,63.15000153,0.863246858,-0.094124205,0.786044598,0.705477774,0.387468874,0.399588227
Bosnia and Herzegovina,Central and Eastern Europe,1912,5.887401104,9.551575661,0.835889578,67.15000153,0.658846438,0.121776573,0.912857771,0.567694068,0.277365059,0.254097164
Botswana,Sub-Saharan Africa,1912,3.4613657,9.613274574,0.794936001,53.625,0.817621112,-0.245726705,0.806945443,0.687993288,0.267083704,0.718788147
Brazil,Latin America and Caribbean,1912,6.190921783,9.590117455,0.881505251,65.22499847,0.75060904,-0.120403156,0.763251305,0.676684558,0.349656254,0.16818665
Bulgaria,Central and Eastern Europe,1912,5.098813534,10.00830364,0.923853278,66.19999695,0.724335909,-0.179910451,0.951908446,0.553910315,0.189090982,0.218995899
Burkina Faso,Sub-Saharan Africa,1912,4.92723608,7.626189232,0.664859474,54.52500153,0.720743477,-0.012058471,0.757398605,0.656122029,0.342865527,0.622255087
Burundi,Sub-Saharan Africa,1912,3.775283098,6.607255936,0.484715223,55.20000076,0.646398604,-0.022636671,0.598607659,0.635593653,0.362766594,
Cambodia,Southeast Asia,1912,5.121837616,8.347026825,0.794605374,61.29999924,0.958304822,0.032342847,,0.723344207,0.414345801,
Cameroon,Sub-Saharan Africa,1912,5.250737667,8.224833488,0.676825225,53.82500076,0.816304982,0.030961027,0.884441614,0.629664183,0.355642408,0.6452263
Canada,North America and ANZ,1912,7.175496578,10.79881001,0.922718763,71.25,0.9457829,0.101732664,0.371740848,0.772559404,0.259397656,0.610466897
Chad,Sub-Saharan Africa,1912,4.486325264,7.354710102,0.57725358,51.625,0.650354564,0.023422049,0.762879312,0.532490015,0.543836236,0.57743603
Chile,Latin America and Caribbean,1912,6.436220646,10.12950611,0.890084922,69.84999847,0.78853035,-0.065820776,0.816297412,0.75546813,0.275819145,0.334744155
China,East Asia,1912,5.131433964,9.624698639,0.787605345,68.375,0.895377696,-0.161313266,,0.721578658,0.189639792,
Colombia,Latin America and Caribbean,1912,5.983512402,9.576817513,0.870970428,68.82499695,0.850765765,-0.151604235,0.854820907,0.774537921,0.300624102,0.274869502
Comoros,Sub-Saharan Africa,1912,3.972819567,8.100110054,0.621302962,58.72499847,0.560182333,0.078678392,0.793758333,0.688426197,0.337493658,0.317273706
Congo (Brazzaville),Sub-Saharan Africa,1912,5.490214348,8.239173889,0.620622933,55.875,0.69870007,-0.101779334,0.738019122,0.571407259,0.447646171,0.473673612
Costa Rica,Latin America and Caribbean,1912,7.141074657,9.928339958,0.875872433,70,0.941888332,-0.114396922,0.781301796,0.801593184,0.32586664,0.479977787
Croatia,Central and Eastern Europe,1912,5.536271095,10.24796391,0.909806848,68.42500305,0.690855622,-0.156301752,0.925408304,0.512389958,0.290375978,0.248180911
Cyprus,Western Europe,1912,6.276443005,10.59912777,0.825573206,72.19999695,0.794215024,-0.028720433,0.848337233,0.662988305,0.298021138,0.352440447
Czechia,Central and Eastern Europe,1912,7.034165382,10.59516621,0.929163933,68.67500305,0.790132403,-0.296867758,0.851382256,0.674413085,0.178068101,0.420783311
Denmark,Western Europe,1912,7.648785591,10.93629456,0.958218873,70.875,0.935437799,0.013477051,0.150607437,0.773032844,0.20605281,0.632478476
Dominican Republic,Latin America and Caribbean,1912,5.433215618,9.769048691,0.861986339,63.79999924,0.866641581,-0.152807519,0.76227355,0.719369948,0.291403025,0.42177102
Ecuador,Latin America and Caribbean,1912,6.128010273,9.359485626,0.851345003,68.25,0.869363725,-0.102550164,0.830743194,0.817419887,0.328171045,0.402085185
Egypt,Middle East and North Africa,1912,4.005450726,9.285797119,0.75882405,62.75,0.681654453,-0.214684471,,0.406604052,0.285183787,
El Salvador,Latin America and Caribbean,1912,6.241199493,9.083892822,0.820299745,64.55000305,0.863334596,-0.099741079,0.800699532,0.817010224,0.26958558,0.368898541
Estonia,Central and Eastern Europe,1912,6.091302395,10.46252823,0.932693779,68.97499847,0.885618389,-0.144695237,0.620677948,0.730264843,0.16318211,0.420202583
Eswatini,Sub-Saharan Africa,1912,4.211565018,9.029177666,0.779269755,49.29999924,0.709973693,-0.179012388,0.692341149,0.739475906,0.252339154,0.689548731
Ethiopia,Sub-Saharan Africa,1912,4.379262447,7.634074211,0.740154505,59.5,0.740343094,0.039047576,0.799466252,0.561594129,0.271753967,0.875270963
Finland,Western Europe,1912,7.85810709,10.77996635,0.962155044,70.92500305,0.937807381,-0.131461874,0.198604837,0.748826444,0.181780651,0.555102229
France,Western Europe,1912,6.665903568,10.71986866,0.921463072,72,0.816377223,-0.14162302,0.581775308,0.705308378,0.282451361,0.380547434
Gabon,Sub-Saharan Africa,1912,4.783009052,9.564825058,0.78482759,57.27500153,0.719135404,-0.197794899,0.82286346,0.613811791,0.417660981,0.311373711
Gambia,Sub-Saharan Africa,1912,4.922099113,7.607178211,0.684799969,56.70000076,0.718728781,0.44307217,0.691069543,0.758668125,0.3792077,0.757543445
Georgia,Commonwealth of Independent States,1912,4.659097195,9.564751625,0.617218554,64.57499695,0.7751441,-0.235978231,0.754853785,0.479062021,0.243778914,0.300006181
Germany,Western Europe,1912,7.118364334,10.88615417,0.919763148,70.69999695,0.8768875,0.029869491,0.495673954,0.740174949,0.243214577,0.592990577
Ghana,Sub-Saharan Africa,1912,5.003693104,8.541934013,0.760716796,57.625,0.816680491,0.060721479,0.846328497,0.715819657,0.250001252,0.623060167
Greece,Western Europe,1912,5.40928936,10.27990723,0.793500781,70.77500153,0.564455688,-0.33752656,0.860302389,0.563627839,0.255006582,0.157048658
Guatemala,Latin America and Caribbean,1912,6.626591682,9.04418087,0.841107249,62.09999847,0.909538031,-0.013063365,0.765454412,0.827421427,0.262411267,0.45706442
Guinea,Sub-Saharan Africa,1912,5.25222683,7.812669277,0.630433142,52.84999847,0.731157243,0.091018714,0.778393805,0.727270722,0.4404383,0.59172374
Haiti,Latin America and Caribbean,1912,3.614928007,8.070012093,0.537975907,55.5,0.591468394,0.377203435,0.720444739,0.580672979,0.358720034,0.367896646
Honduras,Latin America and Caribbean,1912,5.908423901,8.623580933,0.827067018,62.57500076,0.872161686,0.098151118,0.803564787,0.82186228,0.287357897,0.398913682
Hungary,Central and Eastern Europe,1912,5.935770988,10.34568596,0.940591395,67.05000305,0.692627072,-0.246664539,0.911277413,0.59467715,0.190482885,0.388044029
India,South Asia,1912,3.818068743,8.769686699,0.638051987,60,0.890443385,0.082797803,0.80526334,0.590560198,0.357458085,0.753280878
Indonesia,Southeast Asia,1912,5.340295792,9.341143608,0.809378862,62.67499924,0.879374385,0.508753896,0.867729425,0.7960307,0.295986801,0.837602735
Iran,Middle East and North Africa,1912,4.278117657,9.59075737,0.673764706,66.15000153,0.603319883,0.075026356,0.703439772,0.481677294,0.493148893,0.549940705
Iraq,Middle East and North Africa,1912,4.8864007,9.209845543,0.763508916,62.22499847,0.597822785,-0.066626176,0.886699617,0.551774025,0.482026786,0.313324153
Ireland,Western Europe,1912,6.962335587,11.33068848,0.937862396,71,0.861471593,0.139545679,0.362210244,0.753603339,0.213050067,0.618405282
Israel,Middle East and North Africa,1912,6.92717886,10.59505272,0.90959543,72.25,0.724662304,0.050429799,0.770134807,0.611806214,0.28206256,0.422329724
Italy,Western Europe,1912,6.516526699,10.64651775,0.912656128,71.82499695,0.650009274,-0.025133574,0.887824833,0.597976208,0.402975351,0.206626192
Ivory Coast,Sub-Saharan Africa,1912,5.26837492,8.507064819,0.620882571,54.22499847,0.712590039,-0.051243655,0.790966868,0.658914387,0.385631382,0.535438716
Japan,East Asia,1912,5.793575287,10.6391964,0.886431932,73.97499847,0.77347213,-0.266586483,0.686784506,0.649402797,0.185300156,0.384880394
Jordan,Middle East and North Africa,1912,4.638933659,9.167902946,0.799544334,67.59999847,0.762420297,-0.186799958,,,,
Kazakhstan,Commonwealth of Independent States,1912,6.00763607,10.14817142,0.936656713,64.59999847,0.84018296,-0.101779088,0.82378298,0.610876977,0.161542282,0.615031958
Kenya,Sub-Saharan Africa,1912,4.655702591,8.403982162,0.706719875,57.29999924,0.821412981,0.284663737,0.844244063,0.746773899,0.236920774,0.675367296
Kosovo,Central and Eastern Europe,1912,6.391825676,9.28314209,0.82240653,,0.88973701,0.266691327,0.922078192,0.642223597,0.170248464,0.347546548
Kyrgyzstan,Commonwealth of Independent States,1912,5.297383308,8.543475151,0.898147821,65.27500153,0.94494766,0.26450184,0.907405317,0.616886437,0.203300148,0.497065544
Laos,Southeast Asia,1912,4.85940218,8.928816795,0.70473814,60.20000076,0.906660974,0.138856784,0.634239852,0.710656404,0.331882507,
Latvia,Central and Eastern Europe,1912,5.901154041,10.31066418,0.913276315,66.09999847,0.608207643,-0.21648632,0.798949242,0.52055192,0.191870555,0.1971623
Lebanon,Middle East and North Africa,1912,5.167186737,9.79651165,0.829380631,65.92500305,0.60703069,-0.07902959,0.906650305,0.415106893,0.270688891,0.219074845
Liberia,Sub-Saharan Africa,1912,4.134852886,7.327605247,0.726750135,54.29999924,0.765769541,0.047314007,0.867924094,0.664399087,0.436099499,0.70391202
Libya,Middle East and North Africa,1912,5.493977547,10.1555748,0.824165165,64.97499847,0.780558527,-0.143449396,0.645838797,0.635468781,0.398903102,
Lithuania,Central and Eastern Europe,1912,6.308878899,10.47578526,0.929350138,66.34999847,0.698945105,-0.240819216,0.851745069,0.518092513,0.213559717,0.323758096
Luxembourg,Western Europe,1912,7.242630959,11.64539528,0.902192414,71.57499695,0.883929849,-0.026822932,0.385146111,0.714694262,0.191294343,0.755200863
Madagascar,Sub-Saharan Africa,1912,4.070586681,7.350723267,0.665512979,57.04999924,0.551473081,0.003714765,0.889145672,0.723371804,0.361907817,0.442305923
Malawi,Sub-Saharan Africa,1912,3.334633589,7.298732281,0.527843475,56.54999924,0.798915148,0.046437904,0.765963793,0.548135459,0.364894032,0.572984874
Malaysia,Southeast Asia,1912,5.338817596,10.1974926,0.789408565,65.72499847,0.874548256,0.12539421,0.894131124,0.716042221,0.200366735,0.732398391
Maldives,South Asia,1912,5.197574615,9.892906189,0.913315058,69.77500153,0.854759276,0.015678115,,,,
Mali,Sub-Saharan Africa,1912,4.415729523,7.689634323,0.691859066,54.20000076,0.737204552,-0.032463923,0.793091416,0.688584208,0.369648188,0.510795414
Malta,Western Europe,1912,6.909710884,10.70583916,0.931541502,71.44999695,0.927340686,0.171908534,0.595199883,0.666130424,0.295698792,0.757713675
Mauritania,Sub-Saharan Africa,1912,4.313615322,8.588065147,0.801595509,59.57500076,0.466888547,-0.118532844,0.710529268,0.665246367,0.275557995,0.258394152
Mauritius,Sub-Saharan Africa,1912,5.88174057,10.04427052,0.90884155,63.92499924,0.866928101,-0.079335824,0.78524971,0.71039331,0.157993257,0.619251132
Mexico,Latin America and Caribbean,1912,6.549578667,9.917302132,0.858068883,65.80000305,0.816200495,-0.183739126,0.808638096,0.815285325,0.213254362,0.294568479
Moldova,Commonwealth of Independent States,1912,5.682277203,9.422848701,0.89207989,64.09999847,0.823824346,-0.087572187,0.928719878,0.584049761,0.27007246,0.237631857
Mongolia,East Asia,1912,5.464622974,9.39700985,0.941514134,60.20000076,0.695546806,0.050002832,0.848502219,0.524843872,0.191890299,0.270371318
Montenegro,Central and Eastern Europe,1912,5.650189877,9.937419891,0.855979621,66.90000153,0.626431286,-0.054822855,0.768922508,0.527320683,0.354935259,0.398499161
Morocco,Middle East and North Africa,1912,4.896791935,8.996167183,0.553759754,63.59999847,0.773180425,-0.243001193,0.843172729,0.574673593,0.415981561,
Mozambique,Sub-Saharan Africa,1912,4.653713703,7.16464138,0.738480449,49.95000076,0.896621585,0.047143135,0.691220403,0.62029469,0.397278726,0.832037926
Myanmar,Southeast Asia,1912,4.410633087,8.424262047,0.773825943,60.57500076,0.906110823,0.495101869,0.646725893,0.640497804,0.300140351,0.878752649
Namibia,Sub-Saharan Africa,1912,4.834087849,9.236609459,0.864214778,55.72499847,0.75390476,-0.174188748,0.845942497,0.696077943,0.240249082,0.62446779
Nepal,South Asia,1912,4.910086632,8.221292496,0.768335521,61.02500153,0.770093679,0.110457495,0.741752803,0.457212508,0.386792421,0.648398161
Netherlands,Western Europe,1912,7.463097095,10.93419456,0.939443171,71.32499695,0.919985175,0.157564297,0.370557785,0.747976542,0.204794183,0.656541049
New Zealand,North America and ANZ,1912,7.370285988,10.66574287,0.953862727,70.125,0.94930017,0.115251094,0.206580222,0.785058856,0.16795145,0.64246124
Nicaragua,Latin America and Caribbean,1912,5.81895256,8.637042999,0.854276538,65.42500305,0.797056854,0.007334274,0.712824762,0.742867589,0.408349842,0.343466878
Niger,Sub-Saharan Africa,1912,5.164007187,7.084448814,0.612025678,55.15000153,0.790665627,0.007915767,0.637166798,0.758703887,0.502554536,0.747923851
Nigeria,Sub-Saharan Africa,1912,5.252288342,8.534989357,0.740854204,54.07500076,0.789881051,-0.011638634,0.865602672,0.761656404,0.256469876,0.45174095
North Macedonia,Central and Eastern Europe,1912,5.239834785,9.689579964,0.84891516,65.90000153,0.744800925,-0.045637872,0.909934342,0.511837602,0.298352867,0.396141589
Norway,Western Europe,1912,7.444262028,11.07195663,0.965961933,71.34999847,0.960429013,0.088390358,0.268190841,0.78560704,0.21186237,0.679502964
Pakistan,South Asia,1912,5.471553802,8.539626122,0.685059488,56.625,0.77256912,0.061125979,0.798841655,0.469722837,0.376706064,0.58938849
Panama,Latin America and Caribbean,1912,6.281434059,10.34578705,0.904389799,68.59999847,0.861448109,-0.134812459,0.83693099,0.840996861,0.222598746,0.277477711
Peru,Latin America and Caribbean,1912,5.679661274,9.44906044,0.84530139,69.32499695,0.829641998,-0.181171566,0.906244636,0.783017695,0.380032867,0.202403098
Philippines,Southeast Asia,1912,5.869172573,9.031899452,0.845803261,61.97499847,0.917808175,-0.109501414,0.726483345,0.75618434,0.393481076,0.801903139
Poland,Central and Eastern Europe,1912,6.111485004,10.36530972,0.863444209,68.52500153,0.870215118,-0.258324355,0.720451355,0.622175872,0.176010624,0.427517712
Portugal,Western Europe,1912,5.919822693,10.43531322,0.887113273,70.875,0.877404213,-0.265426725,0.87972784,0.645731986,0.317994744,0.520630658
Romania,Central and Eastern Europe,1912,6.150878906,10.26608753,0.81793046,66.67500305,0.84515959,-0.221662477,0.921170175,0.648865998,0.298453927,0.226351306
Russia,Commonwealth of Independent States,1912,5.513500214,10.19078541,0.908726096,63.82500076,0.7292822,-0.150907248,0.865311563,0.615011394,0.198796302,0.45583874
Rwanda,Sub-Saharan Africa,1912,3.5610466,7.625810146,0.616172731,59.875,0.924231648,0.056681484,0.163809955,0.76513201,0.308199167,0.988120437
Saudi Arabia,Middle East and North Africa,1912,6.356393337,10.73293114,0.867848396,63.79999924,0.85492152,-0.193836868,,0.695532978,0.288379908,
Senegal,Sub-Saharan Africa,1912,4.769377232,8.122329712,0.739354789,59.09999847,0.629223466,-0.076827593,0.80477947,0.724179924,0.247074723,0.588927925
Serbia,Central and Eastern Europe,1912,5.936493397,9.767436028,0.852945328,66.77500153,0.739891827,-0.103393145,0.863723576,0.527079105,0.296295851,0.476144999
Sierra Leone,Sub-Saharan Africa,1912,4.305683136,7.384089947,0.649638355,52.09999847,0.716484487,0.096171036,0.855733216,0.533417523,0.466266662,0.779726207
Singapore,Southeast Asia,1912,6.374564171,11.49615479,0.902840674,73.5,0.91607821,-0.071186461,0.096562929,0.731057048,0.106870778,0.892469287
Slovakia,Central and Eastern Europe,1912,6.23511076,10.34912968,0.922378719,68.27500153,0.757634044,-0.169438615,0.909944654,0.669736266,0.253190041,0.327658623
Slovenia,Central and Eastern Europe,1912,6.249419212,10.54522896,0.940971196,70.52500153,0.942045867,-0.122956395,0.839252532,0.601195991,0.27548486,0.239274636
South Africa,Sub-Saharan Africa,1912,4.8839221,9.546120644,0.841343999,55.67499924,0.752731323,-0.060820021,0.841192603,0.73595494,0.282708496,0.5246858
South Korea,East Asia,1912,5.840231419,10.64461231,0.79772383,72.82499695,0.600161672,-0.093186624,0.796825886,0.578780234,0.217145726,0.389084011
Spain,Western Europe,1912,6.513370991,10.60299587,0.910314679,71.97499847,0.7222507,-0.078989901,0.776504457,0.63557899,0.357190847,0.285195619
Sri Lanka,South Asia,1912,4.435023785,9.529016495,0.832882166,66.90000153,0.858873606,0.098038562,0.855907619,0.773361444,0.301813632,0.582941115
State of Palestine,Middle East and North Africa,1912,4.5539217,8.717741013,0.819479287,,0.654534519,-0.159903735,0.813779533,0.528392315,0.418928534,
Sweden,Western Europe,1912,7.374792099,10.86569405,0.93067956,71.77500153,0.941724658,0.07340049,0.262796581,0.746743917,0.160755426,0.49439624
Switzerland,Western Europe,1912,7.508586884,11.16419792,0.930290997,72.30000305,0.926414549,0.094202042,0.301259965,0.755630374,0.191519094,0.84997946
Taiwan Province of China,East Asia,1912,6.467004776,10.78080177,0.896458745,,0.741032779,-0.176947579,0.735970736,0.745919168,0.092695646,0.311722934
Tajikistan,Commonwealth of Independent States,1912,5.497468948,8.133027077,0.875243485,61.84999847,,-0.070536941,0.577945948,0.63173908,0.219793811,
Tanzania,Sub-Saharan Africa,1912,3.445023298,7.828423023,0.6753304,58.04999924,0.807142138,0.153607219,0.611534059,0.701750636,0.221005499,0.914648473
Thailand,Southeast Asia,1912,6.011561871,9.779569626,0.873052418,68.22499847,0.90482825,0.257063568,0.906596005,0.782850683,0.198190212,0.605364442
Togo,Sub-Saharan Africa,1912,4.022894859,7.611330509,0.596353889,55.70000076,0.611966252,-0.027302342,0.808537722,0.601868391,0.446454376,0.323221207
Tunisia,Middle East and North Africa,1912,4.741132259,9.309548378,0.732953548,66.84999847,0.649680078,-0.195936218,0.84011662,0.535870433,0.365014285,0.349490464
Turkiye,Middle East and North Africa,1912,5.185689449,10.2455864,0.847027302,68.22499847,0.528629065,-0.179061726,0.804878533,0.37929222,0.350773096,
Turkmenistan,Commonwealth of Independent States,1912,4.620601654,9.56949234,0.984488964,62,0.857774079,0.258954704,,0.567175508,0.189024538,
Uganda,Sub-Saharan Africa,1912,4.321714878,7.690243721,0.739841044,57.72499847,0.728512764,0.075058661,0.856106222,0.686664224,0.390319228,0.50385344
Ukraine,Commonwealth of Independent States,1912,4.661909103,9.420351982,0.900936723,64.17500305,0.663055062,-0.077508025,0.942960739,0.550485551,0.221851483,0.079710059
United Arab Emirates,Middle East and North Africa,1912,6.603743553,11.17815971,0.851041317,65.84999847,0.943664372,0.044617459,,0.722823083,0.302041829,
United Kingdom,Western Europe,1912,7.233445168,10.75530624,0.928483903,70,0.83750838,0.221139982,0.404276013,0.736233234,0.228275612,0.420859873
United States,North America and ANZ,1912,6.882684708,11.02444267,0.903856039,66.22499847,0.824606657,0.111657284,0.709928274,0.757445514,0.292226255,0.3138161
Uruguay,Latin America and Caribbean,1912,6.371714592,10.05124474,0.917315602,67.5,0.876210928,-0.105916657,0.682916045,0.774895191,0.274945587,0.361706048
Uzbekistan,Commonwealth of Independent States,1912,6.205460072,8.865442276,0.920821011,64.40000153,0.969897985,0.311532587,0.520360112,0.746031344,0.208660305,0.969356358
Venezuela,Latin America and Caribbean,1912,5.005663395,5.935121536,0.886882067,64.57499695,0.610855222,0.072311707,0.827560008,0.723259926,0.373657614,0.260699689
Vietnam,Southeast Asia,1912,5.295547009,9.173262596,0.83194524,65.19999695,0.909259796,-0.06076809,0.808422983,0.614404261,0.191061363,
Yemen,Middle East and North Africa,1912,3.057513952,7.443574429,0.789421916,57.72499847,0.55272609,-0.123615965,0.792586863,0.409409612,0.31486994,0.308151186
Zambia,Sub-Saharan Africa,1912,4.041488171,8.139133453,0.717720389,53.97499847,0.79062593,0.048025679,0.810731292,0.662484407,0.350962847,0.606715262
Zimbabwe,Sub-Saharan Africa,1912,3.616479874,7.783066273,0.775388479,52.625,0.762674868,-0.05121934,0.844208658,0.657523572,0.211725846,0.550507784
Afghanistan,South Asia,1913,2.375091791,7.640085697,0.419972867,53.90000153,0.393656164,-0.10601645,0.923849106,0.324107826,0.502473712,0.341482222
